date;Region;dengue;dengue hemorragico;mosquito dengue;dolor de cabeza;mosquitos;sintomas dengue;vomito
2016-05-01;CO-CUN;0;0;0;23;0;0;33
2016-05-08;CO-CUN;0;0;0;79;0;0;76
2016-05-15;CO-CUN;16;33;0;0;0;0;0
2016-05-22;CO-CUN;0;0;0;48;0;62;0
2016-05-29;CO-CUN;25;0;0;41;0;74;0
2016-06-05;CO-CUN;32;0;0;27;30;62;0
2016-06-12;CO-CUN;43;0;0;0;0;0;0
2016-06-19;CO-CUN;0;0;0;91;0;80;0
2016-06-26;CO-CUN;0;0;0;53;65;0;90
2016-07-03;CO-CUN;0;0;0;80;30;0;28
2016-07-10;CO-CUN;0;25;0;51;0;0;0
2016-07-17;CO-CUN;0;0;0;0;0;0;55
2016-07-24;CO-CUN;0;0;0;43;43;0;0
2016-07-31;CO-CUN;0;0;0;0;0;0;0
2016-08-07;CO-CUN;0;31;0;31;0;60;77
2016-08-14;CO-CUN;0;0;0;84;33;44;35
2016-08-21;CO-CUN;0;63;0;64;0;78;54
2016-08-28;CO-CUN;29;0;0;72;0;0;0
2016-09-04;CO-CUN;0;20;0;0;0;0;0
2016-09-11;CO-CUN;0;0;0;30;0;0;39
2016-09-18;CO-CUN;23;0;0;35;0;0;74
2016-09-25;CO-CUN;0;0;0;0;0;84;0
2016-10-02;CO-CUN;24;0;0;0;25;0;0
2016-10-09;CO-CUN;0;0;0;81;36;0;50
2016-10-16;CO-CUN;18;100;0;46;0;0;0
2016-10-23;CO-CUN;0;16;0;25;44;0;0
2016-10-30;CO-CUN;30;0;0;31;0;0;0
2016-11-06;CO-CUN;0;0;0;65;30;100;34
2016-11-13;CO-CUN;0;0;0;56;0;0;31
2016-11-20;CO-CUN;100;0;0;23;0;0;24
2016-11-27;CO-CUN;33;0;0;23;0;0;0
2016-12-04;CO-CUN;0;0;0;39;27;0;45
2016-12-11;CO-CUN;61;0;0;86;55;0;0
2016-12-18;CO-CUN;0;0;0;95;0;0;0
2016-12-25;CO-CUN;0;50;0;99;0;0;42
2017-01-01;CO-CUN;91;0;0;47;79;0;0
2017-01-08;CO-CUN;65;49;0;33;0;0;24
2017-01-15;CO-CUN;59;0;0;75;0;0;0
2017-01-22;CO-CUN;0;46;0;17;0;0;39
2017-01-29;CO-CUN;0;0;0;31;0;0;37
2017-02-05;CO-CUN;90;38;0;58;0;0;21
2017-02-12;CO-CUN;0;0;0;16;0;0;23
2017-02-19;CO-CUN;0;0;0;42;24;0;0
2017-02-26;CO-CUN;0;0;0;25;0;0;40
2017-03-05;CO-CUN;0;0;0;31;42;75;0
2017-03-12;CO-CUN;0;0;0;0;0;55;26
2017-03-19;CO-CUN;0;0;0;36;0;0;37
2017-03-26;CO-CUN;40;0;0;0;29;0;43
2017-04-02;CO-CUN;0;0;0;46;0;0;30
2017-04-09;CO-CUN;0;0;0;50;46;0;56
2017-04-16;CO-CUN;54;0;0;54;30;0;31
2017-04-23;CO-CUN;0;0;0;69;0;0;0
2017-04-30;CO-CUN;0;0;0;69;0;0;31
2017-05-07;CO-CUN;0;100;0;52;0;0;16
2017-05-14;CO-CUN;47;0;0;22;0;0;23
2017-05-21;CO-CUN;0;0;0;61;0;0;26
2017-05-28;CO-CUN;0;0;0;58;0;40;53
2017-06-04;CO-CUN;0;52;0;45;0;0;0
2017-06-11;CO-CUN;89;0;0;52;32;0;19
2017-06-18;CO-CUN;0;0;0;38;47;0;100
2017-06-25;CO-CUN;0;65;0;21;0;0;44
2017-07-02;CO-CUN;0;0;0;81;0;0;0
2017-07-09;CO-CUN;100;0;0;37;0;0;55
2017-07-16;CO-CUN;59;0;0;57;0;0;20
2017-07-23;CO-CUN;63;0;0;54;0;53;35
2017-07-30;CO-CUN;46;0;0;100;0;0;26
2017-08-06;CO-CUN;0;0;0;51;30;0;17
2017-08-13;CO-CUN;0;0;0;90;0;0;12
2017-08-20;CO-CUN;0;0;0;34;0;0;46
2017-08-27;CO-CUN;0;0;0;77;0;0;0
2017-09-03;CO-CUN;0;0;0;61;25;45;34
2017-09-10;CO-CUN;0;0;0;33;0;0;0
2017-09-17;CO-CUN;0;61;0;34;0;0;23
2017-09-24;CO-CUN;56;0;0;82;0;0;41
2017-10-01;CO-CUN;48;34;0;29;0;98;35
2017-10-08;CO-CUN;0;0;0;45;0;0;26
2017-10-15;CO-CUN;89;0;0;31;0;0;68
2017-10-22;CO-CUN;0;0;0;40;0;0;46
2017-10-29;CO-CUN;0;0;0;52;0;0;24
2017-11-05;CO-CUN;0;0;0;37;0;0;27
2017-11-12;CO-CUN;0;63;0;95;36;32;28
2017-11-19;CO-CUN;0;0;0;48;0;0;18
2017-11-26;CO-CUN;36;0;0;45;0;100;21
2017-12-03;CO-CUN;49;0;0;60;0;0;44
2017-12-10;CO-CUN;0;0;0;19;0;0;14
2017-12-17;CO-CUN;0;0;0;44;34;0;0
2017-12-24;CO-CUN;0;0;0;38;31;0;37
2017-12-31;CO-CUN;0;0;0;25;100;0;48
2018-01-07;CO-CUN;41;0;0;37;0;0;37
2018-01-14;CO-CUN;0;75;0;0;0;29;41
2018-01-21;CO-CUN;0;100;0;0;15;0;35
2018-01-28;CO-CUN;40;0;0;0;0;100;50
2018-02-04;CO-CUN;0;0;0;45;22;0;0
2018-02-11;CO-CUN;0;0;0;26;0;45;19
2018-02-18;CO-CUN;0;0;0;35;28;50;35
2018-02-25;CO-CUN;0;0;0;22;0;0;30
2018-03-04;CO-CUN;44;0;0;31;0;28;38
2018-03-11;CO-CUN;0;0;0;33;0;0;34
2018-03-18;CO-CUN;0;0;0;43;0;0;13
2018-03-25;CO-CUN;0;55;0;51;0;0;40
2018-04-01;CO-CUN;0;71;0;89;0;0;0
2018-04-08;CO-CUN;0;0;0;25;57;0;0
2018-04-15;CO-CUN;0;0;0;30;0;0;12
2018-04-22;CO-CUN;0;0;0;23;13;0;55
2018-04-29;CO-CUN;0;0;0;43;20;0;0
2018-05-06;CO-CUN;0;0;0;18;35;0;37
2018-05-13;CO-CUN;0;0;0;41;0;0;0
2018-05-20;CO-CUN;38;0;0;55;0;0;30
2018-05-27;CO-CUN;0;0;0;49;0;0;35
2018-06-03;CO-CUN;100;0;0;42;15;0;21
2018-06-10;CO-CUN;0;0;0;32;0;68;32
2018-06-17;CO-CUN;0;0;0;21;15;30;37
2018-06-24;CO-CUN;0;88;0;17;0;61;41
2018-07-01;CO-CUN;0;33;0;30;44;33;94
2018-07-08;CO-CUN;0;69;0;33;0;28;47
2018-07-15;CO-CUN;0;0;0;62;0;0;42
2018-07-22;CO-CUN;42;0;0;27;44;0;51
2018-07-29;CO-CUN;22;49;0;39;60;0;0
2018-08-05;CO-CUN;0;0;0;46;0;0;23
2018-08-12;CO-CUN;44;0;0;53;33;0;0
2018-08-19;CO-CUN;27;0;0;56;0;31;47
2018-08-26;CO-CUN;0;0;0;46;0;0;35
2018-09-02;CO-CUN;0;0;0;37;0;0;100
2018-09-09;CO-CUN;49;0;0;32;20;96;20
2018-09-16;CO-CUN;0;0;0;67;0;0;58
2018-09-23;CO-CUN;0;39;0;41;0;53;52
2018-09-30;CO-CUN;0;0;0;29;0;0;41
2018-10-07;CO-CUN;31;0;0;22;24;0;0
2018-10-14;CO-CUN;0;0;0;60;0;49;17
2018-10-21;CO-CUN;0;0;0;41;0;0;24
2018-10-28;CO-CUN;28;0;0;26;38;0;30
2018-11-04;CO-CUN;43;52;0;33;0;0;85
2018-11-11;CO-CUN;26;0;0;43;0;0;60
2018-11-18;CO-CUN;98;0;0;49;0;0;0
2018-11-25;CO-CUN;29;0;0;57;20;46;17
2018-12-02;CO-CUN;0;0;0;34;35;0;47
2018-12-09;CO-CUN;53;0;0;30;21;0;29
2018-12-16;CO-CUN;0;40;0;54;0;0;0
2018-12-23;CO-CUN;0;0;0;0;43;0;70
2018-12-30;CO-CUN;0;0;0;100;100;0;0
2019-01-06;CO-CUN;36;28;0;79;29;0;46
2019-01-13;CO-CUN;0;0;0;28;0;77;43
2019-01-20;CO-CUN;26;0;0;22;0;0;54
2019-01-27;CO-CUN;0;0;0;0;0;0;21
2019-02-03;CO-CUN;0;0;0;48;17;0;57
2019-02-10;CO-CUN;35;0;0;12;20;0;45
2019-02-17;CO-CUN;22;0;0;60;0;71;41
2019-02-24;CO-CUN;0;0;0;45;100;0;39
2019-03-03;CO-CUN;29;0;0;44;0;0;31
2019-03-10;CO-CUN;54;0;0;54;0;0;100
2019-03-17;CO-CUN;69;0;0;47;0;0;40
2019-03-24;CO-CUN;35;0;0;60;27;0;25
2019-03-31;CO-CUN;23;0;0;35;0;76;38
2019-04-07;CO-CUN;33;0;0;21;21;70;39
2019-04-14;CO-CUN;69;0;0;78;77;0;21
2019-04-21;CO-CUN;0;0;0;25;0;0;30
2019-04-28;CO-CUN;49;100;0;73;16;88;25
2019-05-05;CO-CUN;100;0;0;36;0;0;37
2019-05-12;CO-CUN;0;0;0;27;15;0;48
2019-05-19;CO-CUN;27;0;0;35;0;0;26
2019-05-26;CO-CUN;47;53;0;38;0;0;36
2019-06-02;CO-CUN;34;67;0;38;32;50;19
2019-06-09;CO-CUN;46;0;0;65;54;0;37
2019-06-16;CO-CUN;0;0;0;59;25;41;15
2019-06-23;CO-CUN;46;0;0;45;63;0;24
2019-06-30;CO-CUN;65;0;0;62;29;0;34
2019-07-07;CO-CUN;18;0;0;54;28;0;15
2019-07-14;CO-CUN;33;0;0;53;23;42;61
2019-07-21;CO-CUN;43;0;0;33;32;0;20
2019-07-28;CO-CUN;48;0;0;46;56;56;71
2019-08-04;CO-CUN;69;0;0;100;21;75;43
2019-08-11;CO-CUN;20;0;0;57;0;0;14
2019-08-18;CO-CUN;90;0;0;27;56;0;44
2019-08-25;CO-CUN;24;0;0;33;0;0;53
2019-09-01;CO-CUN;0;0;0;89;0;0;45
2019-09-08;CO-CUN;0;0;0;43;0;0;72
2019-09-15;CO-CUN;0;50;0;52;0;81;28
2019-09-22;CO-CUN;0;0;0;59;0;56;31
2019-09-29;CO-CUN;20;0;0;43;0;0;28
2019-10-06;CO-CUN;66;49;0;33;0;0;93
2019-10-13;CO-CUN;98;0;0;46;23;0;56
2019-10-20;CO-CUN;34;0;0;26;23;100;12
2019-10-27;CO-CUN;49;0;0;66;16;0;0
2019-11-03;CO-CUN;36;0;0;60;28;0;25
2019-11-10;CO-CUN;48;0;0;43;0;0;46
2019-11-17;CO-CUN;46;25;0;53;0;0;0
2019-11-24;CO-CUN;0;0;0;38;24;0;41
2019-12-01;CO-CUN;0;0;0;40;0;0;38
2019-12-08;CO-CUN;86;0;0;57;41;0;0
2019-12-15;CO-CUN;47;0;0;54;0;0;16
2019-12-22;CO-CUN;61;0;0;31;22;0;0
2019-12-29;CO-CUN;37;56;0;48;38;0;44
2020-01-05;CO-CUN;34;0;0;62;0;79;91
2020-01-12;CO-CUN;100;0;0;37;93;57;73
2020-01-19;CO-CUN;27;0;0;49;0;0;100
2020-01-26;CO-CUN;30;0;0;59;77;0;27
2020-02-02;CO-CUN;54;0;0;56;94;80;49
2020-02-09;CO-CUN;36;0;0;47;92;0;80
2020-02-16;CO-CUN;19;0;0;58;100;0;67
2020-02-23;CO-CUN;45;0;0;38;94;0;49
2020-03-01;CO-CUN;46;100;0;32;38;0;50
2020-03-08;CO-CUN;54;0;0;57;0;0;76
2020-03-15;CO-CUN;33;0;0;54;66;0;46
2020-03-22;CO-CUN;32;0;0;66;75;0;33
2020-03-29;CO-CUN;25;0;0;66;49;100;53
2020-04-05;CO-CUN;29;60;0;62;70;0;31
2020-04-12;CO-CUN;18;73;0;81;0;0;52
2020-04-19;CO-CUN;29;0;0;67;65;44;58
2020-04-26;CO-CUN;38;0;0;38;0;0;41
2020-05-03;CO-CUN;23;0;0;73;29;0;20
2020-05-10;CO-CUN;32;0;0;54;39;82;73
2020-05-17;CO-CUN;19;0;0;61;45;0;71
2020-05-24;CO-CUN;13;43;0;100;49;74;22
2020-05-31;CO-CUN;23;0;0;57;57;0;22
2020-06-07;CO-CUN;0;0;0;59;0;0;0
2020-06-14;CO-CUN;25;0;0;65;22;0;43
2020-06-21;CO-CUN;0;0;0;64;28;0;24
2020-06-28;CO-CUN;0;59;0;60;0;0;25
2020-07-05;CO-CUN;9;60;0;55;65;0;23
2020-07-12;CO-CUN;17;34;0;38;0;0;45
2020-07-19;CO-CUN;12;0;0;51;0;39;27
2020-07-26;CO-CUN;19;0;0;68;0;60;14
2020-08-02;CO-CUN;19;0;0;55;47;0;48
2020-08-09;CO-CUN;17;0;0;59;0;0;0
2020-08-16;CO-CUN;0;0;0;92;44;0;30
2020-08-23;CO-CUN;31;0;0;77;0;0;48
2020-08-30;CO-CUN;0;0;0;73;0;36;55
2020-09-06;CO-CUN;0;54;0;36;59;61;0
2020-09-13;CO-CUN;21;0;0;49;29;0;29
2020-09-20;CO-CUN;11;0;0;54;24;0;46
2020-09-27;CO-CUN;14;62;0;48;28;0;43
2020-10-04;CO-CUN;28;0;0;74;66;0;0
2020-10-11;CO-CUN;11;0;0;45;67;78;28
2020-10-18;CO-CUN;0;63;0;58;0;0;0
2020-10-25;CO-CUN;9;0;0;48;91;43;72
2020-11-01;CO-CUN;0;0;0;54;36;0;61
2020-11-08;CO-CUN;0;0;0;48;0;0;68
2020-11-15;CO-CUN;0;0;0;74;29;0;40
2020-11-22;CO-CUN;0;0;0;46;33;0;44
2020-11-29;CO-CUN;15;0;0;58;0;0;52
2020-12-06;CO-CUN;18;0;0;73;0;82;0
2020-12-13;CO-CUN;0;55;0;100;33;0;30
2020-12-20;CO-CUN;0;69;0;68;35;0;84
2020-12-27;CO-CUN;20;68;0;92;55;0;26
2021-01-03;CO-CUN;0;0;0;56;76;0;58
2021-01-10;CO-CUN;0;100;0;89;0;41;85
2021-01-17;CO-CUN;42;0;0;72;0;67;0
2021-01-24;CO-CUN;0;0;0;59;0;0;0
2021-01-31;CO-CUN;0;99;0;59;0;0;43
2021-02-07;CO-CUN;36;29;0;57;19;29;58
2021-02-14;CO-CUN;11;0;0;100;19;0;100
2021-02-21;CO-CUN;0;26;0;40;17;72;28
2021-02-28;CO-CUN;14;27;0;36;50;0;47
2021-03-07;CO-CUN;34;0;0;26;0;0;58
2021-03-14;CO-CUN;18;0;0;29;18;0;17
2021-03-21;CO-CUN;20;0;0;55;37;0;46
2021-03-28;CO-CUN;46;0;0;60;59;58;52
2021-04-04;CO-CUN;0;0;0;58;24;0;17
2021-04-11;CO-CUN;29;0;0;67;0;0;0
2021-04-18;CO-CUN;0;66;0;40;16;0;38
2021-04-25;CO-CUN;17;70;0;73;0;0;37
2021-05-02;CO-CUN;20;0;0;61;46;0;26
2021-05-09;CO-CUN;17;0;0;99;49;0;28
2021-05-16;CO-CUN;0;0;0;86;33;0;26
2021-05-23;CO-CUN;19;0;0;53;27;0;42
2021-05-30;CO-CUN;0;34;0;82;33;52;29
2021-06-06;CO-CUN;0;48;0;91;27;0;34
2021-06-13;CO-CUN;39;0;0;71;28;0;41
2021-06-20;CO-CUN;0;0;0;66;28;0;48
2021-06-27;CO-CUN;0;0;0;56;66;0;15
2021-07-04;CO-CUN;0;0;0;45;71;0;55
2021-07-11;CO-CUN;21;0;0;65;43;0;34
2021-07-18;CO-CUN;25;0;0;51;68;56;14
2021-07-25;CO-CUN;0;0;0;52;38;0;49
2021-08-01;CO-CUN;0;0;0;58;0;0;20
2021-08-08;CO-CUN;22;38;0;55;100;0;42
2021-08-15;CO-CUN;33;38;0;42;0;0;28
2021-08-22;CO-CUN;22;0;0;51;42;0;27
2021-08-29;CO-CUN;0;58;0;51;22;0;48
2021-09-05;CO-CUN;0;0;0;0;0;0;70
2021-09-12;CO-CUN;0;81;0;64;0;0;33
2021-09-19;CO-CUN;0;0;0;43;0;0;38
2021-09-26;CO-CUN;0;36;0;42;38;51;41
2021-10-03;CO-CUN;28;0;0;100;0;0;25
2021-10-10;CO-CUN;0;0;0;68;59;0;63
2021-10-17;CO-CUN;0;0;0;51;25;0;73
2021-10-24;CO-CUN;61;0;0;48;0;43;49
2021-10-31;CO-CUN;0;0;0;83;0;79;39
2021-11-07;CO-CUN;0;0;0;47;0;41;49
2021-11-14;CO-CUN;30;0;0;55;78;0;47
2021-11-21;CO-CUN;45;0;0;54;72;0;37
2021-11-28;CO-CUN;0;0;0;48;0;0;17
2021-12-05;CO-CUN;17;0;0;65;40;100;66
2021-12-12;CO-CUN;100;72;0;74;32;0;33
2021-12-19;CO-CUN;30;0;0;43;35;0;48
2021-12-26;CO-CUN;0;0;0;56;0;0;47
2007-01-07;CO-BOY;0;0;0;0;0;0;0
2007-01-14;CO-BOY;0;0;0;0;0;0;0
2007-01-21;CO-BOY;0;0;0;0;0;0;100
2007-01-28;CO-BOY;0;0;0;0;0;0;0
2007-02-04;CO-BOY;0;0;0;0;0;0;0
2007-02-11;CO-BOY;0;0;0;0;0;0;0
2007-02-18;CO-BOY;0;0;0;0;0;0;0
2007-02-25;CO-BOY;0;0;0;0;0;0;0
2007-03-04;CO-BOY;0;0;0;0;0;0;0
2007-03-11;CO-BOY;0;0;0;0;0;0;0
2007-03-18;CO-BOY;0;0;0;0;0;0;0
2007-03-25;CO-BOY;0;0;0;0;0;0;0
2007-04-01;CO-BOY;0;0;0;0;0;0;0
2007-04-08;CO-BOY;0;0;0;0;0;0;0
2007-04-15;CO-BOY;0;0;0;0;0;0;0
2007-04-22;CO-BOY;0;0;0;0;0;0;0
2007-04-29;CO-BOY;0;0;0;0;0;0;0
2007-05-06;CO-BOY;0;0;0;0;0;0;0
2007-05-13;CO-BOY;0;0;0;0;0;0;0
2007-05-20;CO-BOY;0;0;0;0;0;0;0
2007-05-27;CO-BOY;0;0;0;0;0;0;0
2007-06-03;CO-BOY;0;0;0;0;0;0;0
2007-06-10;CO-BOY;0;0;0;0;0;0;0
2007-06-17;CO-BOY;0;0;0;0;0;0;0
2007-06-24;CO-BOY;0;0;0;0;0;0;0
2007-07-01;CO-BOY;0;0;0;0;0;0;0
2007-07-08;CO-BOY;0;0;0;0;0;0;0
2007-07-15;CO-BOY;0;0;0;0;0;0;0
2007-07-22;CO-BOY;0;0;0;100;0;0;0
2007-07-29;CO-BOY;0;0;0;0;0;0;0
2007-08-05;CO-BOY;0;0;0;0;0;0;0
2007-08-12;CO-BOY;0;0;0;0;100;0;0
2007-08-19;CO-BOY;100;0;0;0;0;0;0
2007-08-26;CO-BOY;0;0;0;0;0;0;0
2007-09-02;CO-BOY;0;0;0;0;0;0;0
2007-09-09;CO-BOY;0;0;0;0;0;0;0
2007-09-16;CO-BOY;0;0;0;0;0;0;0
2007-09-23;CO-BOY;0;0;0;0;0;0;0
2007-09-30;CO-BOY;100;0;0;0;0;0;0
2007-10-07;CO-BOY;0;0;0;0;0;0;0
2007-10-14;CO-BOY;70;0;0;0;0;0;0
2007-10-21;CO-BOY;0;0;0;0;0;0;0
2007-10-28;CO-BOY;0;0;0;0;0;0;0
2007-11-04;CO-BOY;0;0;0;0;0;0;0
2007-11-11;CO-BOY;0;0;0;0;0;0;0
2007-11-18;CO-BOY;0;0;0;0;0;0;0
2007-11-25;CO-BOY;0;0;0;0;0;0;0
2007-12-02;CO-BOY;0;0;0;0;0;0;0
2007-12-09;CO-BOY;0;0;0;0;0;0;0
2007-12-16;CO-BOY;0;0;0;0;0;0;0
2007-12-23;CO-BOY;0;0;0;0;0;0;0
2007-12-30;CO-BOY;0;0;0;0;0;0;0
2008-01-06;CO-BOY;100;0;0;0;0;0;0
2008-01-13;CO-BOY;0;0;0;0;0;0;0
2008-01-20;CO-BOY;0;0;0;0;0;0;0
2008-01-27;CO-BOY;0;0;0;0;0;0;0
2008-02-03;CO-BOY;0;0;0;0;0;0;0
2008-02-10;CO-BOY;0;0;0;0;0;0;0
2008-02-17;CO-BOY;0;0;0;0;0;0;0
2008-02-24;CO-BOY;0;0;0;0;0;0;0
2008-03-02;CO-BOY;0;0;0;0;0;0;0
2008-03-09;CO-BOY;0;0;0;0;0;0;0
2008-03-16;CO-BOY;0;0;0;0;0;0;0
2008-03-23;CO-BOY;0;0;0;0;0;0;0
2008-03-30;CO-BOY;0;0;0;0;0;0;0
2008-04-06;CO-BOY;0;0;0;0;0;0;0
2008-04-13;CO-BOY;0;0;0;0;0;0;0
2008-04-20;CO-BOY;0;0;0;0;100;0;0
2008-04-27;CO-BOY;0;0;0;0;0;0;0
2008-05-04;CO-BOY;0;0;0;0;0;0;0
2008-05-11;CO-BOY;0;0;0;0;0;0;0
2008-05-18;CO-BOY;0;0;0;84;0;0;0
2008-05-25;CO-BOY;0;0;0;0;0;0;0
2008-06-01;CO-BOY;0;0;0;0;0;0;100
2008-06-08;CO-BOY;0;0;0;0;0;0;0
2008-06-15;CO-BOY;0;0;0;0;0;0;0
2008-06-22;CO-BOY;0;0;0;0;0;0;0
2008-06-29;CO-BOY;0;0;0;0;0;0;0
2008-07-06;CO-BOY;0;0;0;0;0;0;0
2008-07-13;CO-BOY;0;0;0;0;0;0;0
2008-07-20;CO-BOY;0;0;0;100;0;0;0
2008-07-27;CO-BOY;0;0;0;0;0;0;0
2008-08-03;CO-BOY;0;0;0;0;0;0;0
2008-08-10;CO-BOY;0;0;0;0;0;0;0
2008-08-17;CO-BOY;0;0;0;0;0;0;0
2008-08-24;CO-BOY;0;0;0;67;0;0;0
2008-08-31;CO-BOY;0;0;0;0;0;0;0
2008-09-07;CO-BOY;0;0;0;0;0;0;0
2008-09-14;CO-BOY;0;0;0;0;0;0;0
2008-09-21;CO-BOY;0;0;0;0;0;0;0
2008-09-28;CO-BOY;0;0;0;0;0;0;0
2008-10-05;CO-BOY;0;0;0;0;0;0;0
2008-10-12;CO-BOY;0;0;0;0;0;0;0
2008-10-19;CO-BOY;0;0;0;0;0;0;0
2008-10-26;CO-BOY;0;0;0;0;0;0;0
2008-11-02;CO-BOY;0;0;0;0;0;0;0
2008-11-09;CO-BOY;0;0;0;0;0;0;0
2008-11-16;CO-BOY;0;0;0;0;0;0;0
2008-11-23;CO-BOY;0;0;0;0;0;0;0
2008-11-30;CO-BOY;0;0;0;0;0;0;0
2008-12-07;CO-BOY;0;0;0;0;0;0;0
2008-12-14;CO-BOY;0;0;0;0;0;0;0
2008-12-21;CO-BOY;0;0;0;0;0;0;0
2008-12-28;CO-BOY;0;0;0;0;0;0;0
2009-01-04;CO-BOY;100;0;0;88;0;0;0
2009-01-11;CO-BOY;0;0;0;0;0;0;0
2009-01-18;CO-BOY;0;0;0;0;0;0;0
2009-01-25;CO-BOY;0;0;0;0;0;0;0
2009-02-01;CO-BOY;0;0;0;0;0;0;0
2009-02-08;CO-BOY;0;0;0;0;0;0;0
2009-02-15;CO-BOY;0;0;0;0;0;0;0
2009-02-22;CO-BOY;0;0;0;0;0;0;0
2009-03-01;CO-BOY;0;0;0;0;0;0;0
2009-03-08;CO-BOY;0;0;0;100;0;0;0
2009-03-15;CO-BOY;0;0;0;0;0;0;0
2009-03-22;CO-BOY;0;0;0;0;0;0;0
2009-03-29;CO-BOY;0;0;0;0;0;0;0
2009-04-05;CO-BOY;0;0;0;0;0;0;0
2009-04-12;CO-BOY;0;0;0;0;0;0;0
2009-04-19;CO-BOY;0;0;0;0;0;0;0
2009-04-26;CO-BOY;0;0;0;0;0;0;0
2009-05-03;CO-BOY;0;0;0;0;0;0;0
2009-05-10;CO-BOY;0;0;0;0;0;0;0
2009-05-17;CO-BOY;0;0;0;0;0;0;0
2009-05-24;CO-BOY;0;0;0;100;100;0;0
2009-05-31;CO-BOY;0;0;0;0;0;0;0
2009-06-07;CO-BOY;0;0;0;0;0;0;0
2009-06-14;CO-BOY;0;0;0;0;0;0;0
2009-06-21;CO-BOY;0;0;0;0;0;0;0
2009-06-28;CO-BOY;0;0;0;0;0;0;0
2009-07-05;CO-BOY;0;0;0;0;0;0;0
2009-07-12;CO-BOY;0;0;0;0;0;0;0
2009-07-19;CO-BOY;0;0;0;0;0;0;0
2009-07-26;CO-BOY;0;0;0;0;0;0;0
2009-08-02;CO-BOY;0;0;0;0;0;0;0
2009-08-09;CO-BOY;0;0;0;0;0;0;0
2009-08-16;CO-BOY;0;0;0;0;0;0;0
2009-08-23;CO-BOY;0;0;0;0;0;0;0
2009-08-30;CO-BOY;0;0;0;0;0;0;0
2009-09-06;CO-BOY;0;0;0;0;0;0;0
2009-09-13;CO-BOY;0;0;0;0;0;0;0
2009-09-20;CO-BOY;0;0;0;0;0;0;0
2009-09-27;CO-BOY;0;0;0;0;0;0;100
2009-10-04;CO-BOY;0;0;0;0;0;0;0
2009-10-11;CO-BOY;0;0;0;0;0;0;0
2009-10-18;CO-BOY;0;0;0;0;0;0;0
2009-10-25;CO-BOY;0;0;0;0;0;0;0
2009-11-01;CO-BOY;0;0;0;0;0;0;0
2009-11-08;CO-BOY;0;0;0;0;0;0;0
2009-11-15;CO-BOY;0;0;0;0;0;0;0
2009-11-22;CO-BOY;0;0;0;0;0;0;0
2009-11-29;CO-BOY;0;0;0;0;0;0;0
2009-12-06;CO-BOY;0;0;0;0;0;0;0
2009-12-13;CO-BOY;0;0;0;0;0;0;0
2009-12-20;CO-BOY;0;0;0;0;0;0;0
2009-12-27;CO-BOY;0;0;0;0;0;0;0
2010-01-03;CO-BOY;0;0;0;0;0;0;0
2010-01-10;CO-BOY;0;0;0;0;0;0;0
2010-01-17;CO-BOY;0;0;0;0;0;0;0
2010-01-24;CO-BOY;0;0;0;0;0;0;0
2010-01-31;CO-BOY;0;0;0;0;0;0;0
2010-02-07;CO-BOY;0;0;0;100;0;0;0
2010-02-14;CO-BOY;0;0;0;0;0;0;0
2010-02-21;CO-BOY;0;0;0;0;0;0;0
2010-02-28;CO-BOY;0;0;0;0;0;0;0
2010-03-07;CO-BOY;0;0;0;0;0;0;0
2010-03-14;CO-BOY;0;0;0;0;0;0;0
2010-03-21;CO-BOY;0;0;0;0;0;0;0
2010-03-28;CO-BOY;0;0;0;0;100;0;0
2010-04-04;CO-BOY;0;0;0;0;0;0;0
2010-04-11;CO-BOY;0;0;0;0;0;0;0
2010-04-18;CO-BOY;0;0;0;0;0;0;0
2010-04-25;CO-BOY;0;0;0;0;0;0;0
2010-05-02;CO-BOY;0;0;0;0;0;0;0
2010-05-09;CO-BOY;0;0;0;0;0;0;0
2010-05-16;CO-BOY;0;0;0;0;0;0;90
2010-05-23;CO-BOY;0;0;0;0;0;0;0
2010-05-30;CO-BOY;0;0;0;0;0;0;0
2010-06-06;CO-BOY;100;0;0;0;0;0;0
2010-06-13;CO-BOY;0;0;0;0;0;0;0
2010-06-20;CO-BOY;0;0;0;0;0;0;0
2010-06-27;CO-BOY;0;0;0;0;0;0;0
2010-07-04;CO-BOY;0;0;0;0;0;0;0
2010-07-11;CO-BOY;0;0;0;0;0;0;0
2010-07-18;CO-BOY;0;0;0;0;0;0;0
2010-07-25;CO-BOY;0;0;0;0;34;0;0
2010-08-01;CO-BOY;0;0;0;0;0;0;0
2010-08-08;CO-BOY;0;0;0;0;0;0;0
2010-08-15;CO-BOY;0;0;0;0;0;0;0
2010-08-22;CO-BOY;0;0;0;0;0;0;0
2010-08-29;CO-BOY;0;0;0;0;0;0;100
2010-09-05;CO-BOY;0;0;0;0;0;0;0
2010-09-12;CO-BOY;0;0;0;0;0;0;0
2010-09-19;CO-BOY;0;0;0;0;0;0;0
2010-09-26;CO-BOY;0;0;0;0;0;0;0
2010-10-03;CO-BOY;0;0;0;0;0;0;0
2010-10-10;CO-BOY;0;0;0;0;0;0;0
2010-10-17;CO-BOY;0;0;0;0;0;0;0
2010-10-24;CO-BOY;0;0;0;0;0;0;0
2010-10-31;CO-BOY;0;0;0;0;0;0;0
2010-11-07;CO-BOY;0;0;0;0;100;0;0
2010-11-14;CO-BOY;0;0;0;0;0;0;0
